EVSE ID,indirizzo_stazione,energia_erogata_kwh,ricavi_totali,costo_stimato,Numero_di_sessioni,within_1km_x,Plug Type,index,connector_evse_id,station_address,station_coordinates_lat,station_coordinates_lon,connector_isSuspended,latitude,longitude,restaurant,fuel,parking,atm,bank,hospital,pub,fast_food,townhall,nightclub,car_wash,conference_centre,payment_terminal,training,school,bus_station,pharmacy,supermarket,post_office,within_1km_y
IT*F2X*EF2XITA8601,A1 - Autostrada del Sole,46771.044,31804.110620667558,11692.761,1383.0,,,3440.0,IT*F2X*EF2XITA8601,A1 - Autostrada del Sole,42.87661,12.017173,0.0,42.87661,12.017173,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
IT*F2X*EF2XITA8602,A1 - Autostrada del Sole,52111.391,35435.68192936182,13027.84775,1565.0,,,3442.0,IT*F2X*EF2XITA8602,A1 - Autostrada del Sole,42.876497,12.01713,0.0,42.876497,12.01713,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
,,,,,,,,4957.0,IT*F2X*EF2XITA8603,A1 - Autostrada del Sole,42.876439,12.017409,0.0,42.876439,12.017409,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
,,,,,,,,4959.0,IT*F2X*EF2XITA8604,A1 - Autostrada del Sole,42.876368,12.017454,0.0,42.876368,12.017454,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
IT*F2X*EF2XITA8651,A1 - Autostrada del Sole,4003.282,2139.4729465505006,1000.8205,292.0,,,1575.0,IT*F2X*EF2XITA8651,A1 - Autostrada del Sole,42.876654,12.017233,0.0,42.876654,12.017233,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
IT*F2X*EF2XITA9001,A1 - Autostrada del Sole,6483.87,4409.07,1620.9675,195.0,,,4831.0,IT*F2X*EF2XITA9001,A1 - Autostrada del Sole,42.623546,12.232471,0.0,42.623546,12.232471,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITA9002,A1 - Autostrada del Sole,8881.771,6039.59,2220.44275,267.0,,,4833.0,IT*F2X*EF2XITA9002,A1 - Autostrada del Sole,42.623481,12.232482,0.0,42.623481,12.232482,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,1543.0,IT*F2X*EF2XITA9003,A1 - Autostrada del Sole,42.623415,12.232488,0.0,42.623415,12.232488,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITA9051,A1 - Autostrada del Sole,867.351,447.96093248985073,216.83775,76.0,,,4835.0,IT*F2X*EF2XITA9051,A1 - Autostrada del Sole,42.623415,12.232488,0.0,42.623415,12.232488,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITA9601,A1 - Autostrada del Sole,46797.972,31821.918287989865,11699.493,1463.0,,,19.0,IT*F2X*EF2XITA9601,A1 - Autostrada del Sole,42.49927,12.31106,0.0,42.49927,12.31106,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITA9602,A1 - Autostrada del Sole,53451.231999999996,36346.34522724712,13362.807999999999,1937.0,,,17.0,IT*F2X*EF2XITA9602,A1 - Autostrada del Sole,42.49929,12.31107,0.0,42.49929,12.31107,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITA9651,A1 - Autostrada del Sole,1561.592,752.3752734488586,390.398,223.0,,,14.0,IT*F2X*EF2XITA9651,A1 - Autostrada del Sole,42.49917,12.31096,0.0,42.49917,12.31096,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB0501,Autostrada del Sole,30225.379,20552.579750669112,7556.34475,960.0,,,3416.0,IT*F2X*EF2XITB0501,Autostrada del Sole,42.316275,12.493314,0.0,42.316275,12.493314,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB0502,Autostrada del Sole,44093.263,29980.71193500272,11023.31575,1459.0,,,3420.0,IT*F2X*EF2XITB0502,Autostrada del Sole,42.316241,12.493237,0.0,42.316241,12.493237,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB0601,Autostrada del Sole,10782.019,7331.266249654669,2695.50475,370.0,,,3999.0,IT*F2X*EF2XITB0601,Autostrada del Sole,42.316708,12.491263,0.0,42.316708,12.491263,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB0602,Autostrada del Sole,12241.266,8323.164272409724,3060.3165,426.0,,,4003.0,IT*F2X*EF2XITB0602,Autostrada del Sole,42.316641,12.491271,0.0,42.316641,12.491271,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB0651,Autostrada del Sole,442.26800000000003,228.42910453518476,110.56700000000001,60.0,,,4119.0,IT*F2X*EF2XITB0651,Autostrada del Sole,42.316708,12.491263,0.0,42.316708,12.491263,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2101,Autostrada del Sole,10515.849,7150.552843882309,2628.96225,313.0,,,1008.0,IT*F2X*EF2XITB2101,Autostrada del Sole,42.123209,12.616878,0.0,42.123209,12.616878,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2102,Autostrada del Sole,22172.671,15076.794678107555,5543.16775,657.0,,,1046.0,IT*F2X*EF2XITB2102,Autostrada del Sole,42.123278,12.616865,0.0,42.123278,12.616865,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2151,Autostrada del Sole,1021.136,531.1802284900073,255.284,106.0,,,1068.0,IT*F2X*EF2XITB2151,Autostrada del Sole,42.123164,12.616923,0.0,42.123164,12.616923,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2501,A1 - Autostrada del Sole,31575.148,21469.895067413585,7893.787,1043.0,,,1305.0,IT*F2X*EF2XITB2501,A1 - Autostrada del Sole,41.891249,12.75905,0.0,41.891249,12.75905,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2502,A1 - Autostrada del Sole,34350.648,23358.239566559347,8587.662,1127.0,,,1258.0,IT*F2X*EF2XITB2502,A1 - Autostrada del Sole,41.891269,12.759088,0.0,41.891269,12.759088,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2551,A1 - Autostrada del Sole,1835.574,958.126977543322,458.8935,182.0,,,1353.0,IT*F2X*EF2XITB2551,A1 - Autostrada del Sole,41.891073,12.759,0.0,41.891073,12.759,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2601,A1 - Autostrada del Sole,28599.609,19447.150520206604,7149.90225,866.0,,,1816.0,IT*F2X*EF2XITB2601,A1 - Autostrada del Sole,41.889533,12.758343,0.0,41.889533,12.758343,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2602,A1 - Autostrada del Sole,38427.763,26129.810520837964,9606.94075,1207.0,,,1862.0,IT*F2X*EF2XITB2602,A1 - Autostrada del Sole,41.889566,12.758418,0.0,41.889566,12.758418,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB2651,A1 - Autostrada del Sole,2065.545,1103.4976530651606,516.38625,186.0,,,2637.0,IT*F2X*EF2XITB2651,A1 - Autostrada del Sole,41.889611,12.758468,0.0,41.889611,12.758468,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4001,Autostrada del Sole,35612.626,24216.467494281653,8903.1565,1218.0,,,1625.0,IT*F2X*EF2XITB4001,Autostrada del Sole,41.686553,13.188656,0.0,41.686553,13.188656,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4002,Autostrada del Sole,87516.926,59507.69638006905,21879.2315,2892.0,,,1623.0,IT*F2X*EF2XITB4002,Autostrada del Sole,41.686526,13.188619,0.0,41.686526,13.188619,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,5205.0,IT*F2X*EF2XITB4003,Autostrada del Sole,41.68651,13.18873,0.0,41.68651,13.18873,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,5207.0,IT*F2X*EF2XITB4004,Autostrada del Sole,41.686475,13.188683,0.0,41.686475,13.188683,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4051,Autostrada del Sole,8066.91,4315.393022596793,2016.7275,565.0,,,2150.0,IT*F2X*EF2XITB4051,Autostrada del Sole,41.686784,13.188454,0.0,41.686784,13.188454,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4101,Autostrada del Sole,84542.12,57487.57449865789,21135.53,2789.0,,,2501.0,IT*F2X*EF2XITB4101,Autostrada del Sole,41.686065,13.187462,0.0,41.686065,13.187462,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4102,Autostrada del Sole,49316.685,33534.75888315645,12329.17125,1637.0,,,2499.0,IT*F2X*EF2XITB4102,Autostrada del Sole,41.686022,13.187523,0.0,41.686022,13.187523,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,5209.0,IT*F2X*EF2XITB4103,Autostrada del Sole,41.68595,13.18764,0.0,41.68595,13.18764,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,5211.0,IT*F2X*EF2XITB4104,Autostrada del Sole,41.685892,13.187719,0.0,41.685892,13.187719,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4151,Autostrada del Sole,7017.128,3709.5072186437023,1754.282,635.0,,,4933.0,IT*F2X*EF2XITB4151,Autostrada del Sole,41.686065,13.187462,0.0,41.686065,13.187462,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4501,Autostrada del Sole,79089.763,53780.592426274685,19772.44075,2456.0,,,2326.0,IT*F2X*EF2XITB4501,Autostrada del Sole,41.497739,13.684173,0.0,41.497739,13.684173,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4502,Autostrada del Sole,62280.854,42350.880166770075,15570.2135,2265.0,,,2374.0,IT*F2X*EF2XITB4502,Autostrada del Sole,41.497747,13.684229,0.0,41.497747,13.684229,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4551,Autostrada del Sole,5717.034,3055.4365738417127,1429.2585,419.0,,,2257.0,IT*F2X*EF2XITB4551,Autostrada del Sole,41.49775,13.684146,0.0,41.49775,13.684146,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4601,Autostrada del Sole,48355.525,32881.23043193568,12088.88125,1729.0,,,4994.0,IT*F2X*EF2XITB4601,Autostrada del Sole,41.4969,13.683093,0.0,41.4969,13.683093,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4602,Autostrada del Sole,45719.413,31088.07293159446,11429.85325,1624.0,,,4604.0,IT*F2X*EF2XITB4602,Autostrada del Sole,41.496869,13.683172,0.0,41.496869,13.683172,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,3789.0,IT*F2X*EF2XITB4603,Autostrada del Sole,41.496848,13.683229,0.0,41.496848,13.683229,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,3837.0,IT*F2X*EF2XITB4604,Autostrada del Sole,41.496838,13.683253,0.0,41.496838,13.683253,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB4651,Autostrada del Sole,3608.362,1876.9074025424502,902.0905,376.0,,,4650.0,IT*F2X*EF2XITB4651,Autostrada del Sole,41.496698,13.683156,0.0,41.496698,13.683156,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB5101,Autostrada A1- Direzione Napoli Km 708,69777.328,47448.07246988513,17444.332,2311.0,,,2219.0,IT*F2X*EF2XITB5101,Autostrada A1- Direzione Napoli Km 708,41.23408,14.09174,0.0,41.23408,14.09174,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB5102,Autostrada A1- Direzione Napoli Km 708,63535.634,43204.08698342816,15883.9085,2038.0,,,2233.0,IT*F2X*EF2XITB5102,Autostrada A1- Direzione Napoli Km 708,41.23402,14.09175,0.0,41.23402,14.09175,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2505.0,IT*F2X*EF2XITB5103,Autostrada A1- Direzione Napoli Km 708,41.234115,14.091836,0.0,41.234115,14.091836,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2519.0,IT*F2X*EF2XITB5104,Autostrada A1- Direzione Napoli Km 708,41.2341,14.091828,0.0,41.2341,14.091828,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB5151,Autostrada A1- Direzione Napoli Km 708,4800.721,2506.9027420548105,1200.18025,406.0,,,2121.0,IT*F2X*EF2XITB5151,Autostrada A1- Direzione Napoli Km 708,41.23376,14.091779,0.0,41.23376,14.091779,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB5501,Autostrada del Sole,55310.421,37611.16315178137,13827.60525,1701.0,,,4734.0,IT*F2X*EF2XITB5501,Autostrada del Sole,41.049091,14.323112,0.0,41.049091,14.323112,3.0,6.0,27.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,yes
IT*F2X*EF2XITB5502,Autostrada del Sole,66161.864,44970.74766976245,16540.466,2232.0,,,4780.0,IT*F2X*EF2XITB5502,Autostrada del Sole,41.049049,14.32312,0.0,41.049049,14.32312,3.0,6.0,27.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,yes
IT*F2X*EF2XITB5551,Autostrada del Sole,4324.24,2291.637138288445,1081.06,325.0,,,4802.0,IT*F2X*EF2XITB5551,Autostrada del Sole,41.048925,14.323337,0.0,41.048925,14.323337,3.0,6.0,27.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,yes
IT*F2X*EF2XITB5701,A1 - Autostrada del Sole,818.076,556.2578180137411,204.519,32.0,,,5217.0,IT*F2X*EF2XITB5701,A1 - Autostrada del Sole,40.885732,14.316923,0.0,40.885732,14.316923,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB5702,A1 - Autostrada del Sole,2697.76,1834.4542182197274,674.44,92.0,,,5219.0,IT*F2X*EF2XITB5702,A1 - Autostrada del Sole,40.885796,14.316911,0.0,40.885796,14.316911,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITB5751,A1 - Autostrada del Sole,278.01,144.80926149719568,69.5025,31.0,,,5221.0,IT*F2X*EF2XITB5751,A1 - Autostrada del Sole,40.885845,14.316871,0.0,40.885845,14.316871,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2543.0,IT*F2X*EF2XITCOLMI01,Cambiami,45.465491,9.175235,0.0,45.465491,9.175235,261.0,4.0,53.0,16.0,63.0,2.0,8.0,97.0,0.0,3.0,0.0,2.0,0.0,0.0,23.0,1.0,39.0,0.0,10.0,yes
,,,,,,,,2545.0,IT*F2X*EF2XITCOLMI02,Cambiami,45.465491,9.175294,0.0,45.465491,9.175294,261.0,4.0,53.0,16.0,64.0,2.0,8.0,98.0,0.0,3.0,0.0,2.0,0.0,0.0,25.0,1.0,39.0,0.0,10.0,yes
,,,,,,,,2556.0,IT*F2X*EF2XITCOLMI03,Cambiami,45.46549,9.175346,0.0,45.46549,9.175346,261.0,4.0,53.0,16.0,64.0,2.0,8.0,99.0,0.0,3.0,0.0,2.0,0.0,0.0,25.0,1.0,39.0,0.0,10.0,yes
,,,,,,,,3501.0,IT*F2X*EF2XITCOLMI04,Via Michelangelo Buonarroti,45.472812,9.155885,0.0,45.472812,9.155885,114.0,8.0,62.0,8.0,33.0,1.0,5.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,20.0,0.0,4.0,yes
,,,,,,,,3503.0,IT*F2X*EF2XITCOLMI05,Via Michelangelo Buonarroti,45.472782,9.155957,0.0,45.472782,9.155957,114.0,8.0,60.0,8.0,34.0,1.0,5.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,20.0,0.0,4.0,yes
,,,,,,,,2587.0,IT*F2X*EF2XITCOLMI06,Via Michelangelo Buonarroti,45.472776,9.15579,0.0,45.472776,9.15579,113.0,8.0,62.0,7.0,33.0,1.0,6.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,20.0,0.0,4.0,yes
IT*F2X*EF2XITD0101,Torino - Trieste,21449.039,14585.217255388507,5362.25975,778.0,,,1962.0,IT*F2X*EF2XITD0101,Torino - Trieste,45.5303,9.14942,0.0,45.5303,9.14942,14.0,3.0,59.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,no
IT*F2X*EF2XITD0102,Torino - Trieste,25079.66,17054.224246557616,6269.915,943.0,,,1960.0,IT*F2X*EF2XITD0102,Torino - Trieste,45.530277,9.14942,0.0,45.530277,9.14942,14.0,3.0,59.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,no
IT*F2X*EF2XITD0151,Torino - Trieste,2679.732,1403.3141189143025,669.933,229.0,,,1966.0,IT*F2X*EF2XITD0151,Torino - Trieste,45.530433,9.149317,0.0,45.530433,9.149317,14.0,3.0,59.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,no
IT*F2X*EF2XITD1101,A4 Torino - Trieste,10459.686,7112.435802377216,2614.9215,364.0,,,3964.0,IT*F2X*EF2XITD1101,A4 Torino - Trieste,45.54796,9.206374,0.0,45.54796,9.206374,14.0,8.0,68.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,no
IT*F2X*EF2XITD1102,A4 Torino - Trieste,10942.407,7440.71393221325,2735.60175,378.0,,,3966.0,IT*F2X*EF2XITD1102,A4 Torino - Trieste,45.54801,9.206341,0.0,45.54801,9.206341,14.0,8.0,65.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,no
IT*F2X*EF2XITD1151,A4 Torino - Trieste,1273.588,667.5073023963338,318.397,104.0,,,3968.0,IT*F2X*EF2XITD1151,A4 Torino - Trieste,45.547907,9.2064,0.0,45.547907,9.2064,14.0,8.0,68.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,no
IT*F2X*EF2XITD2001,A4 Torino - Trieste,79052.188,53755.537524160805,19763.047,2710.0,,,1257.0,IT*F2X*EF2XITD2001,A4 Torino - Trieste,45.57584,9.39376,0.0,45.57584,9.39376,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD2002,A4 Torino - Trieste,64561.82,43902.01260460343,16140.455,2296.0,,,1352.0,IT*F2X*EF2XITD2002,A4 Torino - Trieste,45.57585,9.39382,0.0,45.57585,9.39382,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,4969.0,IT*F2X*EF2XITD2003,A4 Torino - Trieste,45.575792,9.393822,0.0,45.575792,9.393822,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,4971.0,IT*F2X*EF2XITD2004,A4 Torino - Trieste,45.575796,9.393841,0.0,45.575796,9.393841,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD2051,A4 Torino - Trieste,5027.507,2613.9224139791477,1256.87675,438.0,,,11.0,IT*F2X*EF2XITD2051,A4 Torino - Trieste,45.57589,9.39336,0.0,45.57589,9.39336,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD2101,A4 Torino - Trieste,72807.664,49508.82585218735,18201.916,2599.0,,,892.0,IT*F2X*EF2XITD2101,A4 Torino - Trieste,45.57406,9.3934,0.0,45.57406,9.3934,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD2102,A4 Torino - Trieste,90503.164,61542.20723479157,22625.791,3327.0,,,894.0,IT*F2X*EF2XITD2102,A4 Torino - Trieste,45.57405,9.39331,0.0,45.57405,9.39331,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2467.0,IT*F2X*EF2XITD2103,A4 Torino - Trieste,45.574048,9.393228,0.0,45.574048,9.393228,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2465.0,IT*F2X*EF2XITD2104,A4 Torino - Trieste,45.574202,9.393671,0.0,45.574202,9.393671,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD2151,A4 Torino - Trieste,3969.154,2056.613042072814,992.2885,412.0,,,2906.0,IT*F2X*EF2XITD2151,A4 Torino - Trieste,45.57403,9.39375,0.0,45.57403,9.39375,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD3001,A4 Torino - Venezia,3242.0769999999998,2204.6,810.5192499999999,125.0,,,2607.0,IT*F2X*EF2XITD3001,A4 Torino - Venezia,45.6329,9.599531,0.0,45.6329,9.599531,1.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
